product_id,name,category,brand,price,stock,tags,source_name,source_category,source_dataset,image_url,rating,rating_count
B07596JRNN,LeYi 屏幕保护膜,手机,LeYi,40,208,手机|手机配件|保护壳|保护膜,"Samsung A02S Phone Case, Galaxy A02S Case with 2 Pack Tempered Glass Screen Protector for Women Men, LeYi Liquid Silicone Slim Gel Rubber Silky-Soft Phone Case Cover for A02S Samsung 5G, Black",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/418Ucdn5eBL._AC_.jpg,4.4,1111
B07Q9M384N,ZCDAYE 保护壳,手机,ZCDAYE,94,746,手机|手机配件|保护壳,"ZCDAYE Wallet Case for iPhone XR,Bling Glitter Sparkly Zipper PU Leather Magnetic Flip Folio Card Pockets Holder with Wrist Strap Stand Protective Case Cover for iPhone XR - Silver",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/61LAW8TR8ZL._AC_.jpg,4.2,212
B086MG9VVT,ZHEGAILIAN 保护壳,手机,ZHEGAILIAN,79,626,手机|手机配件|保护壳,"iPhone 6s Plus Case,Black Girl 9 iPhone 6 Plus Cases for Women Girls,Anti-Slip Drop Protection with Soft TPU Bumper Pattern Design Case for Apple iPhone 6/6s Plus",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51o3tMr0IGL._AC_.jpg,4.5,44
B07KYSXTXX,LEX ALTERN 保护壳,手机,LEX ALTERN,86,80,手机|手机配件|保护壳,LEX ALTERN TPU Case Google Pixel 7 Pro 6a 5a XL 4a 5G 2 XL 3 XL 3a XL 4 XL Slim fit Clear Honeycomb Design Green Smooth Print Art Geometric Luxury Blue Soft Lightweight Cover Abstract Art,Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/517MCBG4M0L._AC_.jpg,5.0,1
B07SFZCYNS,32nd 保护壳,手机,32nd,173,829,手机|手机配件|保护壳,"32nd Classic Series - Real Leather Book Wallet Case Cover for Apple iPhone 4 & 4S, Real Leather Design with Card Slot, Magnetic Closure and Built in Stand - Rose Pink",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41cQ+amd4+L._AC_.jpg,4.4,40
B06XKKLGSG,Simpeak 手机商品,手机,Simpeak,99,861,手机|手机配件,"Simpeak Frame Compatible with Fitbit Blaze, Pack of 3,Stainless Steel Metal Frame Replacement for Fitbit Blaze, Black, Silver, Rose Gold",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41rZoSAJXNL._AC_.jpg,4.5,408
B07W7DJHP2,Skinomi 屏幕保护膜,手机,Skinomi,72,230,手机|手机配件|保护膜,Skinomi Screen Protector Compatible with Samsung Galaxy Watch Active2 (40mm)(6-Pack) Clear TechSkin TPU Anti-Bubble HD Film,Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51sgHzMqRdL._AC_.jpg,3.8,4
B07CQWFCTW,NJJEX 保护壳,手机,NJJEX,94,888,手机|手机配件|保护壳,"Njjex for Galaxy S9 Plus Case, for Samsung Galaxy S9+ S9 Plus Case, [Nbeck] Shockproof Heavy Duty Rugged Holster Locking Swivel Belt Clip Full Body Hard Shell Cover Phone Case & Kickstand [Blue]",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51xlMN0jwYL._AC_.jpg,4.0,230
B09TVJHG8T,LaoFas 充电器,手机,LaoFas,86,408,手机|手机配件|充电器|数据线,"Samsung Adaptive Fast Charger Kit,LaoFas Quick Charge USB Wall Charger for Samsung Galaxy S10/S9/S8/S8 Plus/Note8/9(2 Type-C Cables + 2 Wall Charger)Charge up to 50% Faster (Black)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/312TNrff+eL._AC_.jpg,4.2,4043
B0B1CG54LQ,WUZMINR 手机商品,手机,WUZMINR,53,482,手机|手机配件|办公,"Wall Mount Phone Holder,WUZMINR Phone Wall Mount,Extendable Adjustable Cellphone Stand for Desk Mirror Bathroom Bedroom Kitchen Office,Compatible with iPhone Or Other Smartphones&Tablets (White)",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31F7pDkIY7L._AC_.jpg,4.2,38
B08BZJVBZS,YWLRONG 手机商品,手机,YWLRONG,144,593,手机|手机配件,YWLRONG Replacement for Motorola Moto G Play 2021 XT2093-3 XT2093-6 XT2093-7 XT2093DL LCD Screen Replacement Touch Display Digitizer Assembly with Repair Tool Kit(Black),Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/510cS+6oxLL._AC_.jpg,2.7,5
B0BT9Q4CPB,YWXTW 镜头保护膜,手机,YWXTW,79,878,手机|手机配件|保护膜|保护壳|摄像头,"YWXTW 1 Pack for Google Pixel 7 Pro Camera Lens Protector, Anti-Scratch Case Friendly Easy Installation 9H Tempered Glass Camera Lens Cover Compatible with Google Pixel 7 Pro 2022",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41WO8QmpKEL._AC_.jpg,4.3,234
B012BVTWVS,ILLUMISHIELD 屏幕保护膜,手机,ILLUMISHIELD,50,774,手机|手机配件|保护膜,ILLUMI AquaShield Screen Protector Compatible with Sonim XP5 (2-Pack) No-Bubble High Definition Clear Flexible TPU Film,Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51NdCBLfPPL._AC_.jpg,5.0,2
B0B9287BCK,SPIDERCASE 保护壳,手机,SPIDERCASE,151,986,手机|手机配件|保护壳,"SPIDERCASE for Samsung Galaxy Z Fold 4 Case, [10 FT Military Grade Drop Protection] [Non-Slip] Built-in Stand Support Magnetic Kickstand Car Mount, Heavy Duty Shockproof Protective Case, Black",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51afsFe5mnL._AC_.jpg,2.1,9
B09MKKNVBS,Aliruke 屏幕保护膜,手机,Aliruke,72,201,手机|手机配件|保护壳|保护膜,"Aliruke for Motorola Edge 2021 Case, Moto Edge 5G UW Case with Glass Screen Protector and Finger Ring Kickstand, Military Grade Shockproof Car Mount Cover PC TPU Phone Case for Moto Edge 2021, Red",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/511FoweSKOL._AC_.jpg,4.6,82
B09S9VPQMV,MDCN 屏幕保护膜,手机,MDCN,72,984,手机|手机配件|保护壳|保护膜,"MDCN Samsung A32 5G, Galaxy A32 5G case, Military Grade Heavy Duty with HD Screen Protector Magnetic Ring Kickstand Car Mount Protection Armor Phone Case Cover for Samsung Galaxy A32 5G (Black_Black)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/419MpU9SR7L._AC_.jpg,4.4,371
B096W7C89L,yuzhiyong 保护套,手机,yuzhiyong,143,384,手机|手机配件,yuzhiyong 9 pro Back Cover Glass Replacement for OnePlus 9 Pro 5G 6.7inch LE2121 Back Glass(NOT for Oneplus 9/9R Back Glass) (Morning Mist),Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41KvDIpUw3L._AC_.jpg,3.8,28
B09DX58B79,B-wishy 保护壳,手机,B-wishy,79,773,手机|手机配件|保护壳,"Fidget Toys Stress Relief Phone Case for Samsung Galaxy A32 5G with Strap,Push Pop Bubble 3D Cartoon Funny Cute Silicone Cover for Girls Kids Teen,Protective Aesthetic Color Bubble Case-Rainbow",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/513GVdjVSnL._AC_.jpg,4.5,801
B07NWL5DQY,Bpowe 保护壳,手机,Bpowe,202,996,手机|手机配件|保护壳|保护膜,"Huawei P30 Lite Case,Bpowe Armor Tank Aluminum Metal Gorilla Glass Shockproof Military Heavy Duty Sturdy Protector Cover Hard Case for Huawei P30 Lite (Black)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41CaCW4ipvL._AC_.jpg,4.2,142
B086RKP65R,Gufuwo 保护壳,手机,Gufuwo,72,983,手机|手机配件|保护壳,"Gufuwo Case for Samsung Note 9, Galaxy Note 9 Cute Case Girls Women, Gradient Slim Anti Scratch Soft Clear TPU Phone Case Cover Shockproof Case for Samsung Galaxy Note 9 (Blue/Pink)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51b7PT6X6tL._AC_.jpg,4.3,131
B09127SS9K,COTDINFOR 保护壳,手机,COTDINFOR,79,303,手机|手机配件|保护壳,COTDINFOR Compatible with Motorola Moto G Play 2021 Wallet Case Leather with Card Holder and Stand Mandala Embossed Design Flip Case Slim Shockproof Case for Moto G Play 2021 Mandala Purple LD,Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51sabtcuQTL._AC_.jpg,4.6,67
B0BC4T32T9,Mazoft 手机商品,手机,Mazoft,86,452,手机|手机配件,"Mazoft 20mm Braided Bands Compatible with Samsung Galaxy 5 Pro 4 Classic Active 2 46mm 45mm 44mm 42mm 40mm Watch, Quick Release Replacement Strap for Samsung Watch 3 41mm",AMAZON FASHION,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51yGQyAzM1L._AC_.jpg,4.5,628
B0BF9M2Y3W,SHIELDON 保护壳,手机,SHIELDON,223,221,手机|手机配件|保护壳,"SHIELDON Wallet Case for iPhone 14 Pro 5G 2022, Genuine Leather iPhone 14 Pro Case RFID Blocking Credit Card Holder Folio Magnetic Stand Shockproof Cover Compatible with iPhone 14 Pro 6.1"" - Black",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41kwQU-tD+L._AC_.jpg,4.5,821
B09DSZYYVT,Asuwish 屏幕保护膜,手机,Asuwish,101,762,手机|手机配件|保护壳|保护膜,Asuwish Compatible with Samsung Galaxy Note 8 Wallet Case and Tempered Glass Screen Protector Leather Flip Credit Card Holder Cell Phone Cover for Glaxay Note8 Not S8 Galaxies Gaxaly Women Men Brown,Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/519UvwVXwVL._AC_.jpg,4.5,62
B0BCH69C79,ETICIAN 手机商品,手机,ETICIAN,144,521,手机|手机配件,"ETICIAN Sparkling Fashion Alloy Metal Watch Band with Bling Rhinestones for Apple Watch Series 1-8 & SE (38mm-45mm) - Feminine, Adjustable & Versatile, Perfect for Dressing Up or Casual Wear",AMAZON FASHION,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31Oiop+nVyL._AC_.jpg,4.5,10
B09ZDZ22YW,Asuwish 屏幕保护膜,手机,Asuwish,122,443,手机|手机配件|保护壳|保护膜,Asuwish Compatible with Samsung Galaxy S20 Glaxay S 20 5G UW 6.2 inch Wallet Case and Tempered Glass Screen Protector Flower Flip Credit Card Holder Cell Phone Cover for Gaxaly 20S G5 Women Men Red,Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51GoAH01B3L._AC_.jpg,3.6,33
B08S44K872,Weycolor 保护壳,手机,Weycolor,43,605,手机|手机配件|保护壳,"Weycolor Moto G 5G Case, Liquid Silicone Slim Soft TPU Fit Drop Protection Phone Case for Moto G 5G (Black New)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/417d8iphRNL._AC_.jpg,4.2,224
B08C7SV9MV,Happy Tiger 保护壳,手机,Happy Tiger,65,795,手机|手机配件|保护壳,Buddhist Lotus Symbol Luxury TPU Case Compatible with iPhone 11 (2019),Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51q1w6+REdL._AC_.jpg,4.6,258
B09DGCN5G9,LMing 保护壳,手机,LMing,94,660,手机|手机配件|保护壳,"iPhone 14 iPhone 13 Case with Finger Grip, Lemon 3D Embossed Design Phone Case with Strap Kickstand Rugged Shockproof TPU Bumper Dual Layer Protective Holder Stand Cover with Ring - 6.1""",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41N2Sp-MVGL._AC_.jpg,3.9,127
B07KTYQVP9,LeYi 屏幕保护膜,手机,LeYi,79,812,手机|手机配件|保护壳|保护膜|摄像头,"LeYi Samsung Galaxy A23 4G/5G Case, Galaxy A23 Case with [2 Pack] Tempered Glass Screen Protector & Camera Lens Protector, Liquid Silicone Soft Microfiber Liner Cover Case for Samsung A23, Black",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51rybhGcZaL._AC_.jpg,4.4,205
B087WK3CSM,Penyeah 手机商品,手机,Penyeah,108,957,手机|手机配件,"Stylus Pen for iPad - Penyeah [4-in-1] High Sensitivity and Precision Touch Screen Stylus Disc Tip,Black Rubber Tip & Mesh Fiber Tip Universal for All Capacitive Touch Screen Device - Light Blue",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41YpdnDxfVL._AC_.jpg,4.4,9165
B09FXT9KS4,VISOOM 手机商品,手机,VISOOM,158,168,手机|手机配件,VISOOM Bling Bracelet Compatible for Series 7 Apple Watch Band 41mm /38mm/40mm Series 8 SE/6 Women Dressy Glittering Metal Diamonds Luxury Elastic Stretch Strap Jewelry for iWatch Series 5/4/3/2/1,All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41dn4zW1rWL._AC_.jpg,4.0,767
B08FY3PPZD,Morsey 手机商品,手机,Morsey,50,865,手机|手机配件,"Morsey 22mm Soft Nylon Watch Bands Compatible for Samsung Galaxy Watch 46mm/Watch 3 45mm/Gear S3 Frontier/Classic, Sport Strap Wristband Replacement Bracelet for Women Men (black)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41DUOKxPHUL._AC_.jpg,4.4,3775
B08K34FD8B,SZHAIYU 保护壳,手机,SZHAIYU,166,975,手机|手机配件|保护壳,"Compatible with iPhone 12 / iPhone 12 Pro Wallet Case, Retro Luxury 2 in 1 Premium Leather Flip Cover Magnetic Card Holder Zipper Pocket Detachable Thin Phone Cases 6.1'' 2020 Release (Brown)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51kRD2PQUxL._AC_.jpg,3.7,32
B07H942WV8,TOPNOW 保护壳,手机,TOPNOW,79,54,手机|手机配件|保护壳,"Google Pixel 3 XL Case, Topnow Clear Design Plastic Hard Back Case with TPU Bumper Protective Case Cover for Google Pixel 3 XL - Looking Giraffe",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51B8f3jOa-L._AC_.jpg,4.5,497
B08NTSTMMS,QiongNi 保护壳,手机,QiongNi,78,834,手机|手机配件|保护壳,"Case for OnePlus Nord N10 5G Case Cover,Magnetic Car Mount Bracket Shell Case for OnePlus Nord N10 5G BE2029 Case Red",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51xz26Nn92L._AC_.jpg,4.6,134
B0BKGZBWW7,chuangshiji 手机商品,手机,chuangshiji,130,753,手机|手机配件,"chuangshiji Metal Band Compatible with Apple Watch Band 45mm 44mm 42mm 41mm 40mm 38mm, Stainless Steel Wristband Replacement for iWatch Series SE/8/7/6/5/4/3/2/1 Women and Men",AMAZON FASHION,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41gkuEYZidL._AC_.jpg,4.4,55
B07SM135LS,Digi-Tatoo 电子数码商品,电子数码,Digi-Tatoo,144,951,电子数码|电子产品|电脑配件,"Digi-Tatoo Decal Skin Compatible With MacBook Pro 13 inch (Model A2338/ A2289/ A2251) - Protective and Decorative Full Body Laptop Skin Decal Sticker, Anti-Scratch Vinly Skin Sticker Wrap [Fresh Marble]",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31t4bj9t88L._AC_.jpg,4.5,246
B089CNGZCW,NotoCity 电子数码商品,电子数码,NotoCity,72,595,电子数码|电子产品,NotoCity Compatible with Vivoactive 4 band 22mm Quick Release Silicone Bands/Garmin Darth Vader/First Avenger/Polar Vantage Smartwatch Sport Breathable Strap Replacement for Gear S3 Classic Watchband,AMAZON FASHION,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41j56fjX6SL._AC_.jpg,4.5,233
B004E2Z88O,Verizon 电子数码商品,电子数码,Verizon,108,336,电子数码|电子产品|电脑配件,Motorola Droid X Essentials Combo Pack,Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51-DXSMlHaL._AC_.jpg,3.8,64
B07BJ7ZZL7,QGHXO 电子数码商品,电子数码,QGHXO,107,819,电子数码|电子产品,"QGHXO Band for Garmin Vivofit 4, Soft Silicone Replacement Watch Band Strap for Garmin Vivofit 4 Activity Tracker, Small, Large, Ten Colors (5PCS Bands-Girl, Large)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51UefzXMzvL._AC_.jpg,4.4,707
B00R6R82HS,Westlake Market 保护套,电子数码,Westlake Market,79,254,电子数码|电子产品,"Fishfinder, Depth Finder Poly Sun Cover for 3"" - 4"" Models - Protects Your Screen from Sun / Weather Damage",电子数码,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51VAoCIS-dL._AC_.jpg,4.4,86
B07Y6K1PRB,Fire Stone U 盘,电子数码,Fire Stone,65,399,电子数码|电子产品|电脑配件|摄像头|存储,"Novelty Cute Cartoon USB 2.0 Flash Drive Data Storage Memory Stick Cartoon USB Stick Pendrive Gift (16GB, Camera Black)",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41Rnlz2ezPL._AC_.jpg,4.7,198
B07848ZT9T,ANNKE 移动硬盘,电子数码,ANNKE,6552,113,电子数码|电子产品|摄像头|存储,"ANNKE 4K 16CH Security DVR Recorder with Human & Vehicle Detection and (16) 8MP Outdoor Bullet Cameras with IP67 Weatherproof, 100ft Night Vision with EXIR, Email Alert, NO Hard Drive",Camera & Photo,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41FZDJrOWwL._AC_.jpg,5.0,2
B00VBTJCJE,BIPRA 移动硬盘,电子数码,BIPRA,709,407,电子数码|电子产品|电脑配件|存储,BIPRA U3 2.5 inch USB 3.0 NTFS Portable External Hard Drive - White (250GB),Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/21Ic71VXQ3L._AC_.jpg,5.0,1
B0BPLX8B2K,Affoto 电子数码商品,电子数码,Affoto,29,576,电子数码|电子产品|电脑配件,"Outer Space Planets Stickers(50Pcs),Planetary Systems Waterproof Vinyl Water Bottle Stickers for Teens Girls Adults Kids,Laptop Car Cup Computer Guitar Skateboard Luggage Phone Aesthetic Stickers Pack",Amazon Home,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51DMyPUVryL._AC_.jpg,4.5,50
B0BYBG1PPD,Gateway 电子数码商品,电子数码,Gateway,1368,522,电子数码|电子产品|电脑配件,"Gateway 15.6"" FHD Ultra Slim Budget Notebook, Intel Pentium Processor(4-Core, up to 3.1 GHz), 4GB RAM, 128GB Storage, Precision Touchpad, HDMI, Type-C Windows 10S, Microsoft 365 1 Year, Charcoal Black",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41uiwpD6FmL._AC_.jpg,4.1,15
B0C2VCWPGY,VILTROX 摄像头,电子数码,VILTROX,2729,791,电子数码|电子产品|摄像头,VILTROX 24mm F1.8 f/1.8 FE Full-Frame Wide-Angle Prime Autofocus Lens for Sony E-Mount Camera a7R4 A7III A7S2 A5100 A6600 A6500 A6400 A6300 A6000 A7RIV A7RIII A7SIII A7III A7RII A7II A7S A7R A7,Camera & Photo,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51fj-+9ZO8L._AC_.jpg,3.9,16
B093N94GPG,Polaroid Originals 摄像头,电子数码,Polaroid Originals,1296,912,电子数码|电子产品|摄像头,Polaroid Originals Now Viewfinder i-Type Instant Camera (White) Bundle with Color and B and W Instant Film and Reusable Vintage Photo Accessory (4 Items),Camera & Photo,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41EruEz9MtL._AC_.jpg,4.8,48
B07QF5117Q,Amazon Renewed 电子数码商品,电子数码,Amazon Renewed,252,359,电子数码|电子产品|电脑配件,"NVIDIA NVS 310 by PNY 1 GB DDR3 PCI Express Gen 2 x16 DisplayPort 1.2 Multi-Display Professional Graphics Board, VCNVS310DP-PB (Renewed)",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41jwDgHFwRL._AC_.jpg,4.2,17
B094C5ZN1M,LUO 电子数码商品,电子数码,LUO,101,400,电子数码|电子产品|电脑配件,"luo Cherry MX RGB Switch Mute Pink Switch Mute Gray Switch Genuine German Cherry Switch (10PCS, Cherry RGB Mute Gray Switch)",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/211Y0dSEIGL._AC_.jpg,4.0,12
B01MG5L0H0,AntennaMastsRus 电子数码商品,电子数码,AntennaMastsRus,166,134,电子数码|电子产品,AntennaMastsRus - Made in USA - 4 Inch Black Aluminum Antenna is Compatible with Audi Allroad (2001-2005),Home Audio & Theater,Amazon Reviews 2023,https://m.media-amazon.com/images/I/21bRd1xv6QL._AC_.jpg,4.3,7
B0178F72E6,HP 电子数码商品,电子数码,HP,456,400,电子数码|电子产品|电脑配件,HP Elitebook 8560W New Replacement LCD Screen for Laptop LED HD Matte,Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41gvw+myv+L._AC_.jpg,4.7,4
B0822SL7JX,May Chen 屏幕保护膜,电子数码,May Chen,194,650,电子数码|电子产品|电脑配件|保护壳|保护膜,"May Chen Compatible with MacBook Pro 16 inch Case 2020 2019 Release A2141 with Touch Bar&Touch ID, Plastic Hard Shell Case with Keyboard Cover + Screen Protector, Abstract Leaves",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51mR3hFRLsL._AC_.jpg,4.5,649
B09M7TH3YC,Wenlaty 保护壳,电子数码,Wenlaty,144,240,电子数码|电子产品|电脑配件|保护壳,"Wenlaty Case Compatible with iPad 9th /8th /7th Generation Case(2021/2020/2019), Full Body Protective with Pencil Holder, Designed for iPad 10.2 Inch, Auto Sleep/Wake Cover, Sky Blue",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41o1pNK2igL._AC_.jpg,4.7,1915
B07VJXK7BV,ARES VISION 摄像头,电子数码,ARES VISION,101,271,电子数码|电子产品|摄像头,"Ares Vision Universal mounting CCTV Security Camera Wall Junction Box Bracket with Hidden Compartment (1 Pack, Wall Dome)",Camera & Photo,Amazon Reviews 2023,https://m.media-amazon.com/images/I/314+6fI-J5L._AC_.jpg,3.9,96
B00FSTW88K,Centon 电子数码商品,电子数码,Centon,65,739,电子数码|电子产品|电脑配件,Centon Electronics Flash Memory Card (S1-SDHU1-32G),Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41mNMKMcXjL._AC_.jpg,4.8,4
B08862M8VY,Techcircle 保护壳,电子数码,Techcircle,130,262,电子数码|电子产品|电脑配件|保护壳,"Galaxy Tab A 10.1 Case 2019 - Techcircle Slim PU Leather Multiple Angle Stand Case with Card Slots Shockproof Cover for Samsung Galaxy Tab A 10.1 Inch Tablet SM-T510/T515 2019 Release, Purple Owl",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51TnFCnglcL._AC_.jpg,4.0,17
B0BSQL7M51,PNY 电子数码商品,电子数码,PNY,792,198,电子数码|电子产品|电脑配件,"PNY 1TB PRO Elite Class 10 U3 V30 microSDXC Flash Memory Card - 100MB/s, Class 10, U3, V30, A2, 4K UHD, Full HD, UHS-I, micro SD",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41w5om5v1tL._AC_.jpg,4.7,3380
B0BKS1K986,LENTION 电子数码商品,电子数码,LENTION,648,723,电子数码|电子产品|电脑配件|存储,"LENTION USB C Docking Station, 10 Gbps USB C&USB A Ports, 4K 60Hz HDMI, 100W PD, Ethernet, Card Reader, USB 3.0, AUX, USB C Dock for MacBook/Surface, More, Stable Driver USB C Hub(CB-D65, Space Gray)",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/31Z1VcSvljL._AC_.jpg,4.4,16
B08K2T4JFQ,Amazon Renewed 电子数码商品,电子数码,Amazon Renewed,575,981,电子数码|电子产品,JBL FLIP 5 - Waterproof Portable Bluetooth Speaker Made from 100% Recycled Plastic - Blue (Renewed),All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/412T8FTJynL._AC_.jpg,4.7,762
B07C4YHF4L,AVIMABASICS 电子数码商品,电子数码,AVIMABASICS,72,144,电子数码|电子产品,"AvimaBasics Ear Buds, Spare Kit Earloops Buds Compatible with Plantronics WH500 CS540 W440 Savi W740 - Includes: 3 Earloop, 3 Eartips Guarantee! (1 Pack)",All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41-SjKn1j1L._AC_.jpg,4.2,160
B01AC7EOL6,Harmony Audio 电子数码商品,电子数码,Harmony Audio,202,571,电子数码|电子产品,Compatible with Ford Explorer 2006 2007 2008 2009 2010 Double DIN Stereo Harness Radio Install Dash Kit Package,Car Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41snZ36HJBL._AC_.jpg,3.9,11
B07MVKYVVL,Tricon 耳机,电子数码,Tricon,25,878,电子数码|电子产品|耳机,"10-Pack Replacement Clamp Bluetooth Ear Hook Loop Clip Replacement - Set Of 5 Black SMALL Clamps + 5 Pack Black Large Clamps Shape Clear Hook for Samsung, Motorola, LG & Other Bluetooth Headsets",Home Audio & Theater,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41Q4BZCw3eL._AC_.jpg,3.6,798
B0821M984B,Tenkful 保护套,电子数码,Tenkful,129,924,电子数码|电子产品|保护膜|数据线,Cable Raceways - Floor Cord Protector Cable Shield Cord Cover PVC Floor Wire Protect,All Electronics,Amazon Reviews 2023,https://m.media-amazon.com/images/I/51QcMO5k6PL._AC_.jpg,4.3,721
B0BGPG7ZNM,MHYALUDO 保护壳,电子数码,MHYALUDO,79,72,电子数码|电子产品|保护壳,"MHYALUDO Silicone Print Case Cover for Apple Airpods Pro 2nd Generation 2022 & 1st Generation 2019 Charging Case, Soft Earpods Case with keychain for Women with Airpods Pro Charging Case-White Leopard",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/515zAX7ynqS._AC_.jpg,5.0,12
B08GFTPQ5B,iCasso 屏幕保护膜,电子数码,iCasso,202,484,电子数码|电子产品|电脑配件|保护壳|保护膜,"iCasso Compatible with MacBook Pro 13 Inch Case 2016-2020 Release A2338 M1 A2251 A2289 A2159 A1989 A1706 A1708, Hard Plastic Case, Sleeve, Screen Protector, Keyboard Cover & Dust Plug - Serenity Blue",Computers,Amazon Reviews 2023,https://m.media-amazon.com/images/I/41vx1ANmnuL._AC_.jpg,4.4,3503
B086W46TYP,SUPCASE 屏幕保护膜,电子数码,SUPCASE,202,874,电子数码|电子产品|电脑配件|保护壳|保护膜,"SUPCASE UB Pro Series Case for iPad Pro 12.9 inch for 2020 Release only, Support Apple Pencil Charging with Built-in Screen Protector Full-Body Rugged Kickstand Protective Case (Black)",Cell Phones & Accessories,Amazon Reviews 2023,https://m.media-amazon.com/images/I/415oLjAIJNL._AC_.jpg,4.5,4050
B0B1BXC6W1,ABAMERICA 电子数码商品,电子数码,ABAMERICA,65,971,电子数码|电子产品|电脑配件,"Nurse Stickers for Water Bottles and Laptop, Nursing Stickers for Nurse Students, Nurses, and Healthcare Workers, Waterproof, Reusable, No Residue Vinyl Decal Perfect Nurse Gift (108 Designs)",Amazon Home,Amazon Reviews 2023,https://m.media-amazon.com/images/I/61qHLKTAKSL._AC_.jpg,4.6,123
