user_id,product_id,event_type,rating,timestamp,source
amazon-u039,B00H9N1PHI,like,4.0,1738981980,amazon_metadata_weak_label
amazon-u040,B07JKM5FVP,like,4.4,1739059200,amazon_metadata_weak_label
amazon-u040,B00XY0IVK4,like,4.5,1739060220,amazon_metadata_weak_label
amazon-u040,B07H93H878,view,3.9,1739061240,amazon_metadata_weak_label
amazon-u040,B01N2NBZRR,purchase,4.8,1739062260,amazon_metadata_weak_label
amazon-u040,B000VVAVCK,like,4.3,1739063280,amazon_metadata_weak_label
amazon-u040,B01702K36Q,like,4.2,1739064300,amazon_metadata_weak_label
amazon-u040,B00GUNLZ00,like,4.2,1739065320,amazon_metadata_weak_label
amazon-u040,B00BY3JB34,view,3.3,1739066340,amazon_metadata_weak_label
amazon-u040,B09Z22T2GK,view,3.4,1739067360,amazon_metadata_weak_label
amazon-u041,B0B1M29CMT,like,4.5,1739145600,amazon_metadata_weak_label
amazon-u041,B09X1NC7P1,like,4.4,1739146620,amazon_metadata_weak_label
amazon-u041,B007JT4AW4,view,3.5,1739147640,amazon_metadata_weak_label
amazon-u041,B08GFTPQ5B,like,4.7,1739148660,amazon_metadata_weak_label
amazon-u041,B00NAAW3SE,purchase,4.9,1739149680,amazon_metadata_weak_label
amazon-u041,B0822SL7JX,view,3.8,1739150700,amazon_metadata_weak_label
amazon-u041,B0BKSXPZ82,view,3.9,1739151720,amazon_metadata_weak_label
amazon-u041,1976289823,view,3.6,1739152740,amazon_metadata_weak_label
amazon-u041,B0BNNXH8Q4,view,3.6,1739153760,amazon_metadata_weak_label
amazon-u042,B0B7JQWK1Q,view,3.8,1739232000,amazon_metadata_weak_label
amazon-u042,B0BKSML7WW,like,4.6,1739233020,amazon_metadata_weak_label
amazon-u042,B0C559BCG4,view,3.9,1739234040,amazon_metadata_weak_label
amazon-u042,B07WZT643Q,like,4.6,1739235060,amazon_metadata_weak_label
amazon-u042,B09X1NC7P1,like,4.3,1739236080,amazon_metadata_weak_label
amazon-u042,B0000XMWT4,like,4.0,1739237100,amazon_metadata_weak_label
amazon-u042,B09QSNNBBV,like,4.0,1739238120,amazon_metadata_weak_label
amazon-u042,B09H2JQD48,like,4.0,1739239140,amazon_metadata_weak_label
amazon-u042,B0BJXKC5RL,view,3.6,1739240160,amazon_metadata_weak_label
amazon-u042,B078XJ3TJM,view,3.0,1739241180,amazon_metadata_weak_label
amazon-u043,B009SPV4Q2,like,4.5,1739318400,amazon_metadata_weak_label
amazon-u043,B09N15NFSR,purchase,4.9,1739319420,amazon_metadata_weak_label
amazon-u043,1976289823,like,4.6,1739320440,amazon_metadata_weak_label
amazon-u043,B002AYY5AA,like,4.4,1739321460,amazon_metadata_weak_label
amazon-u043,B01AQ34GQY,like,4.4,1739322480,amazon_metadata_weak_label
amazon-u043,B07N39FL43,purchase,4.9,1739323500,amazon_metadata_weak_label
amazon-u043,B005FZB2IE,like,4.3,1739324520,amazon_metadata_weak_label
amazon-u043,B003SBZUJE,like,4.6,1739325540,amazon_metadata_weak_label
amazon-u043,B00BZEU7VM,like,4.7,1739326560,amazon_metadata_weak_label
amazon-u043,B001JI2GAE,like,4.1,1739327580,amazon_metadata_weak_label
amazon-u043,B088WNBFX3,view,3.8,1739328600,amazon_metadata_weak_label
amazon-u044,B0923LWHJS,view,3.9,1739404800,amazon_metadata_weak_label
amazon-u044,B0B6TQGTK3,like,4.6,1739405820,amazon_metadata_weak_label
amazon-u044,B0BHJKM1Y6,like,4.7,1739406840,amazon_metadata_weak_label
amazon-u044,B0C1HHH8SV,purchase,4.8,1739407860,amazon_metadata_weak_label
amazon-u044,B01HM6HIJ0,like,4.3,1739408880,amazon_metadata_weak_label
amazon-u044,B08ZCV54Z4,like,4.2,1739409900,amazon_metadata_weak_label
amazon-u044,B07JKM5FVP,view,3.0,1739410920,amazon_metadata_weak_label
amazon-u044,B01HDJTTGG,view,2.9,1739411940,amazon_metadata_weak_label
amazon-u045,B07C4PD613,purchase,5.0,1739491200,amazon_metadata_weak_label
amazon-u045,B001DZWCDO,like,4.3,1739492220,amazon_metadata_weak_label
amazon-u045,B07SRJNHPR,like,4.2,1739493240,amazon_metadata_weak_label
amazon-u045,B0B6SWQXC9,view,3.8,1739494260,amazon_metadata_weak_label
amazon-u045,B00KQO0DWU,purchase,4.8,1739495280,amazon_metadata_weak_label
amazon-u045,B01N457MGD,like,4.3,1739496300,amazon_metadata_weak_label
amazon-u045,B07RJBBD9W,like,4.3,1739497320,amazon_metadata_weak_label
amazon-u045,B00BZEU7VM,purchase,5.0,1739498340,amazon_metadata_weak_label
amazon-u045,B0BH3TL5QN,like,4.0,1739499360,amazon_metadata_weak_label
amazon-u045,B084DVJLFP,view,3.7,1739500380,amazon_metadata_weak_label
amazon-u045,B01LYVCPWQ,view,3.7,1739501400,amazon_metadata_weak_label
amazon-u046,B08XPZSM72,like,4.6,1739577600,amazon_metadata_weak_label
amazon-u046,B002S53A8Y,like,4.0,1739578620,amazon_metadata_weak_label
amazon-u046,B09KQBK7JY,purchase,4.9,1739579640,amazon_metadata_weak_label
amazon-u046,B09GJNRCYL,purchase,4.8,1739580660,amazon_metadata_weak_label
amazon-u046,B008UPEECM,like,4.1,1739581680,amazon_metadata_weak_label
amazon-u046,B08QJQBLRZ,like,4.2,1739582700,amazon_metadata_weak_label
amazon-u046,B0BWFV1ZNM,like,4.2,1739583720,amazon_metadata_weak_label
amazon-u046,B07BS9H579,like,4.0,1739584740,amazon_metadata_weak_label
amazon-u046,B09H2Z9MFL,like,4.0,1739585760,amazon_metadata_weak_label
amazon-u046,B004NXQNU6,view,3.6,1739586780,amazon_metadata_weak_label
amazon-u047,B09CYMQQC7,like,4.5,1739664000,amazon_metadata_weak_label
amazon-u047,B089742DWT,view,3.8,1739665020,amazon_metadata_weak_label
amazon-u047,B015GXH7Y2,view,3.9,1739666040,amazon_metadata_weak_label
amazon-u047,B08ZDKNP1J,like,4.7,1739667060,amazon_metadata_weak_label
amazon-u047,B0971F6QYN,like,4.1,1739668080,amazon_metadata_weak_label
amazon-u047,B083F225NQ,like,4.5,1739669100,amazon_metadata_weak_label
amazon-u047,B00MV6AR4A,view,3.3,1739670120,amazon_metadata_weak_label
amazon-u047,B08RS8PVVV,purchase,4.8,1739671140,amazon_metadata_weak_label
amazon-u047,B09QJRTQ5C,view,3.8,1739672160,amazon_metadata_weak_label
amazon-u047,B077T6QC9Q,view,3.1,1739673180,amazon_metadata_weak_label
amazon-u048,B07BJ7ZZL7,like,4.7,1739750400,amazon_metadata_weak_label
amazon-u048,B08QCPDKW1,like,4.0,1739751420,amazon_metadata_weak_label
amazon-u048,B09X52MNQY,like,4.5,1739752440,amazon_metadata_weak_label
amazon-u048,B08K2T4JFQ,like,4.4,1739753460,amazon_metadata_weak_label
amazon-u048,B0BF9YKR59,like,4.1,1739754480,amazon_metadata_weak_label
amazon-u048,B08CZHRS6L,like,4.7,1739755500,amazon_metadata_weak_label
amazon-u048,B08HQCLFTX,purchase,5.0,1739756520,amazon_metadata_weak_label
amazon-u048,B08GFTPQ5B,like,4.0,1739757540,amazon_metadata_weak_label
amazon-u048,B07C9W6G2Y,like,4.6,1739758560,amazon_metadata_weak_label
amazon-u048,B0B9BKTK6S,view,3.1,1739759580,amazon_metadata_weak_label
amazon-u048,B0859YGYB2,view,3.5,1739760600,amazon_metadata_weak_label
amazon-u049,B00YW49ZJC,like,4.7,1739836800,amazon_metadata_weak_label
amazon-u049,B076QF5SQ4,view,3.4,1739837820,amazon_metadata_weak_label
amazon-u049,B09V8DW4FF,like,4.0,1739838840,amazon_metadata_weak_label
amazon-u049,B01DLNTUYY,like,4.4,1739839860,amazon_metadata_weak_label
amazon-u049,B00XIMZT8A,like,4.5,1739840880,amazon_metadata_weak_label
amazon-u049,B0174X43LM,like,4.0,1739841900,amazon_metadata_weak_label
amazon-u049,B0952X8NBY,view,3.7,1739842920,amazon_metadata_weak_label
amazon-u049,B0BGBQMQ17,view,3.7,1739843940,amazon_metadata_weak_label
amazon-u049,B072KHS2P7,view,3.3,1739844960,amazon_metadata_weak_label
amazon-u050,B0BN8GSVZV,view,3.6,1739923200,amazon_metadata_weak_label
amazon-u050,B00H9N1PHI,like,4.7,1739924220,amazon_metadata_weak_label
amazon-u050,B0073WKJ9K,like,4.2,1739925240,amazon_metadata_weak_label
amazon-u050,B081PKBK23,purchase,4.8,1739926260,amazon_metadata_weak_label
amazon-u050,B00R8K91BY,like,4.2,1739927280,amazon_metadata_weak_label
amazon-u050,B08X2YM19M,like,4.3,1739928300,amazon_metadata_weak_label
amazon-u050,B0BB28524R,like,4.7,1739929320,amazon_metadata_weak_label
amazon-u050,B08S44K872,like,4.0,1739930340,amazon_metadata_weak_label
amazon-u050,B00P1Q17ZU,view,3.2,1739931360,amazon_metadata_weak_label
amazon-u051,B07H942WV8,like,4.6,1740009600,amazon_metadata_weak_label
amazon-u051,B096RWT9BS,like,4.2,1740010620,amazon_metadata_weak_label
amazon-u051,B09ZQPV8ZL,like,4.4,1740011640,amazon_metadata_weak_label
amazon-u051,B0B1CG54LQ,view,3.8,1740012660,amazon_metadata_weak_label
amazon-u051,B01NBPHBJO,like,4.1,1740013680,amazon_metadata_weak_label
amazon-u051,B08BZJVBZS,like,4.3,1740014700,amazon_metadata_weak_label
amazon-u051,B07KYSXTXX,like,4.3,1740015720,amazon_metadata_weak_label
amazon-u051,B0BYKB1VHL,like,4.5,1740016740,amazon_metadata_weak_label
amazon-u051,B09DSJVYGF,like,4.5,1740017760,amazon_metadata_weak_label
amazon-u051,B083L54WLC,view,3.7,1740018780,amazon_metadata_weak_label
amazon-u051,B0178F72E6,like,4.0,1740019800,amazon_metadata_weak_label
amazon-u052,B08NLFQPWF,like,4.7,1740096000,amazon_metadata_weak_label
amazon-u052,B078XJ3TJM,like,4.1,1740097020,amazon_metadata_weak_label
amazon-u052,B0041BSEFC,view,3.3,1740098040,amazon_metadata_weak_label
amazon-u052,B07BKSJ39T,like,4.5,1740099060,amazon_metadata_weak_label
amazon-u052,B0B1BVCJLP,purchase,4.8,1740100080,amazon_metadata_weak_label
amazon-u052,B09YG6FC71,like,4.3,1740101100,amazon_metadata_weak_label
amazon-u052,B08HLXD8HF,like,4.5,1740102120,amazon_metadata_weak_label
amazon-u052,B014FT655U,purchase,4.8,1740103140,amazon_metadata_weak_label
amazon-u052,B09J56DSX4,view,2.8,1740104160,amazon_metadata_weak_label
amazon-u052,B086RKP65R,view,3.8,1740105180,amazon_metadata_weak_label
amazon-u053,B00002SUQN,view,3.9,1740182400,amazon_metadata_weak_label
amazon-u053,B004BV5O0U,like,4.4,1740183420,amazon_metadata_weak_label
amazon-u053,B0B3MF7BTH,like,4.1,1740184440,amazon_metadata_weak_label
amazon-u053,B07MFQX2QP,like,4.3,1740185460,amazon_metadata_weak_label
amazon-u053,B09MFFTCX8,like,4.3,1740186480,amazon_metadata_weak_label
amazon-u053,B0009R1TGS,like,4.3,1740187500,amazon_metadata_weak_label
amazon-u053,B00002STHB,view,3.8,1740188520,amazon_metadata_weak_label
amazon-u053,B0BLRLXVP1,view,3.7,1740189540,amazon_metadata_weak_label
amazon-u053,B08NCRN493,view,3.5,1740190560,amazon_metadata_weak_label
amazon-u054,B0BN3WZX63,like,4.4,1740268800,amazon_metadata_weak_label
amazon-u054,B07L4K36S5,like,4.4,1740269820,amazon_metadata_weak_label
amazon-u054,B0BY2KTRS9,like,4.0,1740270840,amazon_metadata_weak_label
amazon-u054,B00ARDJSBM,like,4.7,1740271860,amazon_metadata_weak_label
amazon-u054,B08CND16SJ,view,3.9,1740272880,amazon_metadata_weak_label
amazon-u054,B09DGCN5G9,like,4.0,1740273900,amazon_metadata_weak_label
amazon-u054,B0BKVH96NL,like,4.3,1740274920,amazon_metadata_weak_label
amazon-u054,B002S53A8Y,view,3.2,1740275940,amazon_metadata_weak_label
amazon-u054,B09SHMXFRM,view,3.6,1740276960,amazon_metadata_weak_label
amazon-u055,B07SXMV8LY,like,4.7,1740355200,amazon_metadata_weak_label
amazon-u055,B002JTX8A4,like,4.4,1740356220,amazon_metadata_weak_label
amazon-u055,B08GPJJS8R,like,4.6,1740357240,amazon_metadata_weak_label
amazon-u055,B00GUNLZ00,like,4.4,1740358260,amazon_metadata_weak_label
amazon-u055,B0001ZNU56,purchase,5.0,1740359280,amazon_metadata_weak_label
amazon-u055,B0753DF9TC,like,4.0,1740360300,amazon_metadata_weak_label
amazon-u055,B09DTP7S4T,view,3.9,1740361320,amazon_metadata_weak_label
amazon-u056,B093GWXVC4,like,4.6,1740441600,amazon_metadata_weak_label
amazon-u056,B007VJTUQ8,view,2.7,1740442620,amazon_metadata_weak_label
amazon-u056,B0C3VJHW5Z,view,3.8,1740443640,amazon_metadata_weak_label
amazon-u056,B071JDPKJ8,like,4.3,1740444660,amazon_metadata_weak_label
amazon-u056,B000AQ8OFC,view,3.7,1740445680,amazon_metadata_weak_label
